Episode,Score,Success,Fish,Difficulty,Behavior,Episode_Length,Epsilon,Win_Streak,Avg_Score_100,Win_Rate_100,Easy_Success_Rate,Medium_Success_Rate,Hard_Success_Rate
1553,56.90,1,Anchovy,30,dart,360,0.1884,4,76.66,95.0,96.5,97.8,73.1
1554,53.95,1,Anchovy,30,dart,343,0.1884,5,76.69,95.0,96.5,97.8,73.1
1555,59.44,1,Perch,35,dart,343,0.1884,6,76.50,95.0,96.5,97.8,73.1
1556,128.44,1,Sturgeon,78,mixed,435,0.1883,7,77.17,95.0,96.5,97.8,73.3
1557,109.03,1,Squid,75,sinker,318,0.1883,8,77.32,95.0,96.5,97.8,73.4
1558,59.04,1,Chub,35,dart,325,0.1883,9,75.80,95.0,96.5,97.8,73.4
1559,94.27,1,Red Mullet,55,smooth,320,0.1883,10,76.27,95.0,96.5,97.8,73.4
1560,101.84,1,Albacore,60,mixed,463,0.1883,11,76.75,95.0,96.5,97.8,73.4
1561,48.30,1,Smallmouth Bass,28,mixed,323,0.1883,12,76.90,95.0,96.5,97.8,73.4
1562,115.36,1,Sturgeon,78,mixed,398,0.1883,13,77.21,95.0,96.5,97.8,73.5
1563,83.27,1,Ghostfish,50,mixed,408,0.1882,14,77.27,95.0,96.5,97.8,73.5
1564,69.03,1,Red Snapper,40,mixed,320,0.1882,15,77.08,95.0,96.5,97.8,73.5
1565,73.54,1,Flounder,50,sinker,323,0.1882,16,77.87,96.0,96.5,97.9,73.5
1566,58.28,1,Chub,35,dart,328,0.1882,17,77.76,96.0,96.5,97.9,73.5
1567,26.28,1,Carp,15,mixed,328,0.1882,18,76.97,96.0,96.5,97.9,73.5
1568,51.66,1,Sunfish,30,mixed,328,0.1882,19,76.85,96.0,96.5,97.9,73.5
1569,78.58,1,Bullhead,46,smooth,333,0.1882,20,77.67,97.0,96.5,97.9,73.5
1570,53.48,1,Anchovy,30,dart,335,0.1881,21,77.88,97.0,96.5,97.9,73.5
1571,55.43,1,Sea Cucumber,40,sinker,368,0.1881,22,77.90,97.0,96.5,97.9,73.5
1572,77.20,1,Walleye,45,smooth,330,0.1881,23,78.09,97.0,96.5,97.9,73.5
1573,73.28,1,Shad,45,smooth,328,0.1881,24,77.98,97.0,96.5,97.9,73.5
1574,83.97,1,Woodskip,50,mixed,323,0.1881,25,76.76,97.0,96.5,97.9,73.5
1575,53.07,1,Sardine,30,dart,335,0.1881,26,76.55,97.0,96.5,97.9,73.5
1576,91.64,1,Pike,60,dart,323,0.1881,27,76.71,97.0,96.5,97.9,73.5
1577,42.17,1,Herring,25,dart,443,0.1880,28,75.83,97.0,96.5,97.9,73.5
1578,47.83,1,Smallmouth Bass,28,mixed,318,0.1880,29,75.42,97.0,96.5,97.9,73.5
1579,76.64,0,Ice Pip,85,dart,1264,0.1880,0,75.35,97.0,96.5,97.9,73.2
1580,76.10,1,Bullhead,46,smooth,330,0.1880,1,74.91,97.0,96.5,97.9,73.2
1581,71.30,1,Red Snapper,40,mixed,333,0.1880,2,74.63,97.0,96.5,97.9,73.2
1582,77.78,1,Bullhead,46,smooth,333,0.1880,3,74.35,97.0,96.5,97.9,73.2
1583,82.03,1,Goby,55,dart,315,0.1879,4,74.57,97.0,96.5,97.9,73.2
1584,42.28,1,Herring,25,dart,338,0.1879,5,74.14,97.0,96.5,97.9,73.2
1585,135.16,1,Sturgeon,78,mixed,1073,0.1879,6,74.98,97.0,96.5,97.9,73.3
1586,58.90,1,Chub,35,dart,335,0.1879,7,74.79,97.0,96.5,97.9,73.3
1587,183.68,1,Octopus,95,sinker,605,0.1879,8,76.10,97.0,96.5,97.9,73.4
1588,114.26,1,Tuna,70,smooth,325,0.1879,9,76.58,97.0,96.5,97.9,73.4
1589,80.40,1,Goby,55,dart,320,0.1879,10,75.91,97.0,96.5,97.9,73.4
1590,77.91,1,Shad,45,smooth,340,0.1878,11,75.73,97.0,96.5,97.9,73.4
1591,63.12,1,Bream,35,smooth,340,0.1878,12,75.06,97.0,96.5,97.9,73.4
1592,50.90,1,Sunfish,30,mixed,335,0.1878,13,75.06,97.0,96.5,97.9,73.4
1593,100.43,1,Sandfish,65,mixed,325,0.1878,14,75.54,97.0,96.5,97.9,73.4
1594,62.46,1,Bream,35,smooth,348,0.1878,15,75.63,97.0,96.5,97.9,73.4
1595,170.74,1,Octopus,95,sinker,528,0.1878,16,76.74,97.0,96.5,97.9,73.5
1596,63.39,1,Sea Cucumber,40,sinker,335,0.1878,17,77.11,97.0,96.5,97.9,73.5
1597,84.04,1,Tilapia,50,mixed,318,0.1877,18,76.48,97.0,96.5,97.9,73.5
1598,28.53,1,Carp,15,mixed,328,0.1877,19,75.93,97.0,96.5,97.9,73.5
1599,134.41,1,Lingcod,85,mixed,520,0.1877,20,76.34,97.0,96.5,97.9,73.7
1600,151.92,1,Pufferfish,80,floater,668,0.1877,21,76.80,97.0,96.5,97.9,73.8
1601,29.83,1,Carp,15,mixed,335,0.1877,22,76.25,97.0,96.5,97.9,73.8
1602,108.67,1,Squid,75,sinker,310,0.1877,23,76.78,97.0,96.5,97.9,73.9
1603,59.77,1,Perch,35,dart,335,0.1876,24,76.04,97.0,96.5,97.9,73.9
1604,133.26,1,Lava Eel,90,mixed,438,0.1876,25,76.28,97.0,96.5,97.9,74.0
1605,81.17,1,Rainbow Trout,45,mixed,425,0.1876,26,76.30,97.0,96.5,97.9,74.0
1606,135.96,1,Void Salmon,80,mixed,410,0.1876,27,76.81,97.0,96.5,97.9,74.1
1607,29.88,1,Carp,15,mixed,340,0.1876,28,76.32,97.0,96.6,97.9,74.1
1608,79.25,1,Walleye,45,smooth,325,0.1876,29,76.46,97.0,96.6,97.9,74.1
1609,79.72,1,Shad,45,smooth,330,0.1876,30,77.24,97.0,96.6,97.9,74.1
1610,100.62,1,Stonefish,65,sinker,328,0.1875,31,77.63,97.0,96.6,97.9,74.1
1611,49.75,1,Anchovy,30,dart,340,0.1875,32,78.52,98.0,96.6,97.9,74.1
1612,166.85,1,Lingcod,85,mixed,603,0.1875,33,78.96,98.0,96.6,97.9,74.2
1613,151.11,1,Octopus,95,sinker,483,0.1875,34,79.22,98.0,96.6,97.9,74.3
1614,82.14,1,Tiger Trout,60,dart,340,0.1875,35,78.82,98.0,96.6,97.9,74.3
1615,86.62,1,Lionfish,50,smooth,328,0.1875,36,79.36,98.0,96.6,97.9,74.3
1616,129.82,1,Super Cucumber,80,sinker,473,0.1875,37,79.26,98.0,96.6,97.9,74.5
1617,110.98,1,Sandfish,65,mixed,438,0.1874,38,80.07,98.0,96.6,97.9,74.5
1618,77.28,1,Rainbow Trout,45,mixed,330,0.1874,39,79.96,98.0,96.6,97.9,74.5
1619,85.06,1,Pike,60,dart,340,0.1874,40,80.05,98.0,96.6,98.0,74.5
1620,70.68,1,Red Snapper,40,mixed,335,0.1874,41,80.20,98.0,96.6,98.0,74.5
1621,196.41,1,Lava Eel,90,mixed,1063,0.1874,42,80.97,98.0,96.6,98.0,74.6
1622,59.38,1,Chub,35,dart,333,0.1874,43,80.68,98.0,96.6,98.0,74.6
1623,62.26,1,Bream,35,smooth,338,0.1873,44,81.55,99.0,96.6,98.0,74.6
1624,47.43,1,Herring,25,dart,345,0.1873,45,80.96,99.0,96.6,98.0,74.6
1625,137.22,1,Dorado,78,mixed,423,0.1873,46,81.20,99.0,96.6,98.0,74.7
1626,62.01,1,Perch,35,dart,335,0.1873,47,81.19,99.0,96.6,98.0,74.7
1627,85.17,1,Blue Discus,60,dart,313,0.1873,48,81.63,99.0,96.6,98.0,74.7
1628,78.12,1,Flounder,50,sinker,325,0.1873,49,81.63,99.0,96.6,98.0,74.7
1629,85.86,1,Salmon,50,mixed,325,0.1873,50,81.91,99.0,96.6,98.0,74.7
1630,142.44,1,Lava Eel,90,mixed,490,0.1872,51,82.57,99.0,96.6,98.0,74.8
1631,69.85,1,Red Snapper,40,mixed,330,0.1872,52,82.45,99.0,96.6,98.0,74.8
1632,63.96,1,Sea Cucumber,40,sinker,333,0.1872,53,81.89,99.0,96.6,98.0,74.8
1633,178.82,1,Lava Eel,90,mixed,878,0.1872,54,82.92,99.0,96.6,98.0,74.9
1634,109.15,1,Stonefish,65,sinker,498,0.1872,55,83.15,99.0,96.6,98.0,74.9
1635,56.15,1,Sunfish,30,mixed,338,0.1872,56,82.72,99.0,96.6,98.0,74.9
1636,124.10,1,Ice Pip,85,dart,518,0.1871,57,84.04,100.0,96.6,98.0,75.0
1637,47.04,1,Herring,25,dart,340,0.1871,58,83.98,100.0,96.6,98.0,75.0
1638,81.78,1,Tilapia,50,mixed,325,0.1871,59,84.19,100.0,96.6,98.0,75.0
1639,91.39,1,Midnight Carp,55,mixed,380,0.1871,60,84.41,100.0,96.6,98.0,75.0
1640,98.16,1,Stonefish,65,sinker,378,0.1871,61,84.63,100.0,96.6,98.0,75.0
1641,78.59,1,Rainbow Trout,45,mixed,330,0.1871,62,85.11,100.0,96.6,98.0,75.0
1642,120.40,1,Squid,75,sinker,420,0.1871,63,85.81,100.0,96.6,98.0,75.1
1643,46.56,1,Herring,25,dart,350,0.1870,64,85.15,100.0,96.6,98.0,75.1
1644,84.44,1,Ghostfish,50,mixed,330,0.1870,65,85.38,100.0,96.6,98.0,75.1
1645,84.49,1,Blue Discus,60,dart,398,0.1870,66,85.69,100.0,96.6,98.0,75.1
1646,83.63,1,Ghostfish,50,mixed,335,0.1870,67,85.69,100.0,96.6,98.0,75.1
1647,74.15,1,Ghostfish,50,mixed,328,0.1870,68,85.96,100.0,96.6,98.0,75.1
1648,86.82,1,Woodskip,50,mixed,455,0.1870,69,86.70,100.0,96.6,98.0,75.1
1649,108.46,1,Tuna,70,smooth,328,0.1869,70,86.07,100.0,96.6,98.0,75.1
1650,125.61,1,Stingray,80,sinker,448,0.1869,71,86.54,100.0,96.6,98.0,75.2
1651,86.27,1,Salmon,50,mixed,330,0.1869,72,86.61,100.0,96.6,98.0,75.2
1652,71.02,1,Red Snapper,40,mixed,328,0.1869,73,86.07,100.0,96.6,98.0,75.2
1653,32.50,1,Carp,15,mixed,340,0.1869,74,85.83,100.0,96.6,98.0,75.2
1654,68.50,1,Sea Cucumber,40,sinker,333,0.1869,75,85.97,100.0,96.6,98.0,75.2
1655,84.14,1,Salmon,50,mixed,330,0.1869,76,86.22,100.0,96.6,98.0,75.2
1656,-20.21,0,Sea Cucumber,40,sinker,167,0.1868,0,84.73,99.0,96.5,98.0,75.2
1657,77.50,1,Shad,45,smooth,333,0.1868,1,84.42,99.0,96.5,98.0,75.2
1658,51.81,1,Sardine,30,dart,335,0.1868,2,84.35,99.0,96.5,98.0,75.2
1659,61.49,1,Perch,35,dart,328,0.1868,3,84.02,99.0,96.5,98.0,75.2
1660,88.59,1,Midnight Carp,55,mixed,325,0.1868,4,83.89,99.0,96.5,98.0,75.2
1661,62.34,1,Perch,35,dart,335,0.1868,5,84.03,99.0,96.5,98.0,75.2
1662,52.66,1,Smallmouth Bass,28,mixed,338,0.1867,6,83.40,99.0,96.5,98.0,75.2
1663,45.74,1,Herring,25,dart,340,0.1867,7,83.02,99.0,96.5,98.0,75.2
1664,90.86,1,Albacore,60,mixed,360,0.1867,8,83.24,99.0,96.5,98.0,75.2
1665,81.26,1,Halibut,50,sinker,385,0.1867,9,83.32,99.0,96.5,98.0,75.2
1666,156.40,1,Octopus,95,sinker,480,0.1867,10,84.30,99.0,96.5,98.0,75.3
1667,153.48,1,Lava Eel,90,mixed,420,0.1867,11,85.57,99.0,96.5,98.0,75.4
1668,75.13,1,Walleye,45,smooth,330,0.1866,12,85.81,99.0,96.5,98.0,75.4
1669,90.36,1,Red Mullet,55,smooth,348,0.1866,13,85.93,99.0,96.5,98.0,75.4
1670,109.06,1,Eel,70,smooth,325,0.1866,14,86.48,99.0,96.5,98.0,75.4
1671,94.58,1,Midnight Carp,55,mixed,330,0.1866,15,86.87,99.0,96.5,98.0,75.4
1672,65.28,1,Sea Cucumber,40,sinker,328,0.1866,16,86.75,99.0,96.5,98.0,75.4
1673,67.14,1,Sea Cucumber,40,sinker,333,0.1866,17,86.69,99.0,96.5,98.0,75.4
1674,62.61,1,Bream,35,smooth,338,0.1866,18,86.48,99.0,96.5,98.0,75.4
1675,85.53,1,Lionfish,50,smooth,323,0.1865,19,86.80,99.0,96.5,98.1,75.4
1676,174.46,1,Sturgeon,78,mixed,875,0.1865,20,87.63,99.0,96.5,98.1,75.5
1677,59.25,1,Chub,35,dart,333,0.1865,21,87.80,99.0,96.5,98.1,75.5
1678,31.05,1,Carp,15,mixed,330,0.1865,22,87.63,99.0,96.5,98.1,75.5
1679,58.75,1,Perch,35,dart,330,0.1865,23,87.46,99.0,96.5,98.1,75.5
1680,158.48,1,Lava Eel,90,mixed,495,0.1865,24,88.28,99.0,96.5,98.1,75.6
1681,67.13,1,Sea Cucumber,40,sinker,325,0.1864,25,88.24,99.0,96.5,98.1,75.6
1682,65.20,1,Red Snapper,40,mixed,338,0.1864,26,88.11,99.0,96.5,98.1,75.6
1683,47.93,1,Herring,25,dart,333,0.1864,27,87.77,99.0,96.6,98.1,75.6
1684,60.14,1,Perch,35,dart,335,0.1864,28,87.95,99.0,96.6,98.1,75.6
1685,88.74,1,Albacore,60,mixed,325,0.1864,29,87.49,99.0,96.6,98.1,75.6
1686,99.49,1,Albacore,60,mixed,335,0.1864,30,87.89,99.0,96.6,98.1,75.6
1687,104.87,1,Squid,75,sinker,313,0.1863,31,87.10,99.0,96.6,98.1,75.7
1688,92.93,1,Red Mullet,55,smooth,318,0.1863,32,86.89,99.0,96.6,98.1,75.7
1689,85.06,1,Woodskip,50,mixed,333,0.1863,33,86.94,99.0,96.6,98.1,75.7
1690,87.14,1,Slimejack,55,dart,310,0.1863,34,87.03,99.0,96.6,98.1,75.7
1691,52.72,1,Smallmouth Bass,28,mixed,363,0.1863,35,86.92,99.0,96.6,98.1,75.7
1692,77.38,1,Walleye,45,smooth,338,0.1863,36,87.19,99.0,96.6,98.1,75.7
1693,53.18,1,Sardine,30,dart,333,0.1863,37,86.72,99.0,96.6,98.1,75.7
1694,52.42,1,Anchovy,30,dart,335,0.1862,38,86.62,99.0,96.6,98.1,75.7
1695,49.25,1,Anchovy,30,dart,343,0.1862,39,85.40,99.0,96.6,98.1,75.7
1696,53.42,1,Sardine,30,dart,340,0.1862,40,85.30,99.0,96.6,98.1,75.7
1697,83.24,1,Tiger Trout,60,dart,335,0.1862,41,85.29,99.0,96.6,98.1,75.7
1698,102.97,1,Sandfish,65,mixed,333,0.1862,42,86.04,99.0,96.6,98.1,75.7
1699,53.64,1,Anchovy,30,dart,345,0.1862,43,85.23,99.0,96.6,98.1,75.7
1700,132.59,1,Void Salmon,80,mixed,548,0.1861,44,85.04,99.0,96.6,98.1,75.8
1701,51.00,1,Anchovy,30,dart,333,0.1861,45,85.25,99.0,96.6,98.1,75.8
1702,61.84,1,Chub,35,dart,330,0.1861,46,84.78,99.0,96.6,98.1,75.8
1703,50.97,1,Smallmouth Bass,28,mixed,330,0.1861,47,84.69,99.0,96.6,98.1,75.8
1704,96.86,1,Albacore,60,mixed,330,0.1861,48,84.33,99.0,96.6,98.1,75.8
1705,58.34,1,Chub,35,dart,328,0.1861,49,84.10,99.0,96.6,98.1,75.8
1706,82.51,1,Largemouth Bass,50,mixed,333,0.1860,50,83.57,99.0,96.6,98.1,75.8
1707,82.90,1,Halibut,50,sinker,400,0.1860,51,84.10,99.0,96.6,98.1,75.8
1708,124.94,1,Lingcod,85,mixed,383,0.1860,52,84.55,99.0,96.6,98.1,75.9
1709,45.83,1,Herring,25,dart,330,0.1860,53,84.21,99.0,96.6,98.1,75.9
1710,59.50,1,Perch,35,dart,335,0.1860,54,83.80,99.0,96.6,98.1,75.9
1711,55.40,1,Perch,35,dart,338,0.1860,55,83.86,99.0,96.6,98.1,75.9
1712,53.68,1,Sunfish,30,mixed,375,0.1860,56,82.73,99.0,96.6,98.1,75.9
1713,91.23,1,Stonefish,65,sinker,320,0.1859,57,82.13,99.0,96.6,98.1,75.9
1714,82.80,1,Largemouth Bass,50,mixed,333,0.1859,58,82.14,99.0,96.6,98.1,75.9
1715,72.07,1,Tilapia,50,mixed,315,0.1859,59,81.99,99.0,96.6,98.1,75.9
1716,126.82,1,Super Cucumber,80,sinker,368,0.1859,60,81.96,99.0,96.6,98.1,76.0
1717,53.15,1,Sunfish,30,mixed,353,0.1859,61,81.38,99.0,96.6,98.1,76.0
1718,137.74,1,Dorado,78,mixed,673,0.1859,62,81.99,99.0,96.6,98.1,76.1
1719,182.28,1,Octopus,95,sinker,653,0.1858,63,82.96,99.0,96.6,98.1,76.2
1720,64.10,1,Sea Cucumber,40,sinker,315,0.1858,64,82.89,99.0,96.6,98.1,76.2
1721,81.28,1,Blue Discus,60,dart,320,0.1858,65,81.74,99.0,96.6,98.1,76.2
1722,53.10,1,Sunfish,30,mixed,348,0.1858,66,81.68,99.0,96.6,98.1,76.2
1723,53.01,1,Sardine,30,dart,355,0.1858,67,81.59,99.0,96.6,98.1,76.2
1724,89.36,1,Midnight Carp,55,mixed,338,0.1858,68,82.01,99.0,96.6,98.1,76.2
1725,114.93,1,Dorado,78,mixed,515,0.1857,69,81.78,99.0,96.6,98.1,76.3
1726,112.27,1,Eel,70,smooth,315,0.1857,70,82.29,99.0,96.6,98.1,76.3
1727,55.79,1,Perch,35,dart,335,0.1857,71,81.99,99.0,96.6,98.1,76.3
1728,82.42,1,Largemouth Bass,50,mixed,380,0.1857,72,82.03,99.0,96.6,98.1,76.3
1729,99.23,1,Albacore,60,mixed,380,0.1857,73,82.17,99.0,96.6,98.1,76.3
1730,98.58,1,Stonefish,65,sinker,305,0.1857,74,81.73,99.0,96.6,98.1,76.3
1731,104.91,1,Sandfish,65,mixed,388,0.1856,75,82.08,99.0,96.6,98.1,76.3
1732,86.98,1,Red Mullet,55,smooth,328,0.1856,76,82.31,99.0,96.6,98.1,76.3
1733,75.00,1,Woodskip,50,mixed,393,0.1856,77,81.27,99.0,96.6,98.1,76.3
1734,58.49,1,Chub,35,dart,330,0.1856,78,80.77,99.0,96.6,98.1,76.3
1735,111.74,1,Eel,70,smooth,318,0.1856,79,81.32,99.0,96.6,98.1,76.3
1736,105.65,1,Tuna,70,smooth,335,0.1856,80,81.14,99.0,96.6,98.1,76.3
1737,55.02,1,Sunfish,30,mixed,340,0.1855,81,81.22,99.0,96.6,98.1,76.3
1738,71.81,1,Bullhead,46,smooth,330,0.1855,82,81.12,99.0,96.6,98.1,76.3
1739,57.05,1,Bream,35,smooth,330,0.1855,83,80.77,99.0,96.6,98.1,76.3
1740,77.50,1,Largemouth Bass,50,mixed,358,0.1855,84,80.57,99.0,96.6,98.1,76.3
1741,66.86,1,Red Snapper,40,mixed,333,0.1855,85,80.45,99.0,96.6,98.1,76.3
1742,56.26,1,Chub,35,dart,328,0.1855,86,79.81,99.0,96.6,98.1,76.3
1743,57.99,1,Bream,35,smooth,328,0.1855,87,79.92,99.0,96.6,98.1,76.3
1744,89.66,1,Midnight Carp,55,mixed,418,0.1854,88,79.97,99.0,96.6,98.2,76.3
1745,82.84,1,Woodskip,50,mixed,338,0.1854,89,79.96,99.0,96.6,98.2,76.3
1746,51.16,1,Smallmouth Bass,28,mixed,338,0.1854,90,79.63,99.0,96.6,98.2,76.3
1747,83.73,1,Goby,55,dart,323,0.1854,91,79.73,99.0,96.6,98.2,76.3
1748,107.25,1,Eel,70,smooth,315,0.1854,92,79.93,99.0,96.6,98.2,76.3
1749,41.19,1,Herring,25,dart,335,0.1854,93,79.26,99.0,96.7,98.2,76.3
1750,-25.79,0,Pufferfish,80,floater,332,0.1853,0,77.75,98.0,96.7,98.2,76.0
1751,184.67,1,Lava Eel,90,mixed,663,0.1853,1,78.73,98.0,96.7,98.2,76.1
1752,43.11,0,Pufferfish,80,floater,1312,0.1853,0,78.45,98.0,96.7,98.2,75.8
1753,49.26,1,Smallmouth Bass,28,mixed,328,0.1853,1,78.62,98.0,96.7,98.2,75.8
1754,51.59,1,Sardine,30,dart,323,0.1853,2,78.45,98.0,96.7,98.2,75.8
1755,93.19,1,Pike,60,dart,393,0.1853,3,78.54,98.0,96.7,98.2,75.8
1756,61.44,1,Bream,35,smooth,338,0.1852,4,79.36,99.0,96.7,98.2,75.8
1757,51.31,1,Smallmouth Bass,28,mixed,333,0.1852,5,79.10,99.0,96.7,98.2,75.8
1758,130.57,1,Super Cucumber,80,sinker,443,0.1852,6,79.88,99.0,96.7,98.2,75.9
1759,-32.58,0,Super Cucumber,80,sinker,199,0.1852,0,78.94,98.0,96.7,98.2,75.6
1760,42.02,1,Herring,25,dart,333,0.1852,1,78.48,98.0,96.7,98.2,75.6
1761,68.35,1,Halibut,50,sinker,338,0.1852,2,78.54,98.0,96.7,98.2,75.6
1762,50.69,1,Sunfish,30,mixed,343,0.1851,3,78.52,98.0,96.7,98.2,75.6
1763,95.14,1,Tiger Trout,60,dart,490,0.1851,4,79.01,98.0,96.7,98.2,75.6
1764,84.18,1,Slimejack,55,dart,440,0.1851,5,78.94,98.0,96.7,98.2,75.6
1765,-24.84,0,Catfish,75,mixed,347,0.1851,0,77.88,97.0,96.7,98.2,75.3
1766,45.56,1,Herring,25,dart,368,0.1851,1,76.77,97.0,96.7,98.2,75.3
1767,113.51,1,Void Salmon,80,mixed,313,0.1851,2,76.38,97.0,96.7,98.2,75.4
1768,111.96,1,Catfish,75,mixed,323,0.1850,3,76.74,97.0,96.7,98.2,75.5
1769,183.38,1,Scorpion Carp,90,dart,805,0.1850,4,77.67,97.0,96.7,98.2,75.6
1770,79.12,1,Walleye,45,smooth,338,0.1850,5,77.37,97.0,96.7,98.2,75.6
1771,54.70,1,Sardine,30,dart,330,0.1850,6,76.98,97.0,96.7,98.2,75.6
1772,158.85,1,Tuna,70,smooth,818,0.1850,7,77.91,97.0,96.7,98.2,75.6
1773,84.34,1,Ghostfish,50,mixed,328,0.1850,8,78.08,97.0,96.7,98.2,75.6
1774,65.61,1,Sea Cucumber,40,sinker,325,0.1849,9,78.11,97.0,96.7,98.2,75.6
1775,191.38,1,Lava Eel,90,mixed,943,0.1849,10,79.17,97.0,96.7,98.2,75.7
1776,82.21,1,Goby,55,dart,320,0.1849,11,78.25,97.0,96.7,98.2,75.7
1777,109.12,1,Blue Discus,60,dart,650,0.1849,12,78.75,97.0,96.7,98.2,75.7
1778,42.44,0,Pufferfish,80,floater,1054,0.1849,0,78.86,97.0,96.7,98.2,75.4
1779,58.95,1,Chub,35,dart,325,0.1849,1,78.86,97.0,96.7,98.2,75.4
1780,45.20,1,Herring,25,dart,330,0.1848,2,77.73,97.0,96.7,98.2,75.4
1781,89.14,1,Pike,60,dart,325,0.1848,3,77.95,97.0,96.7,98.2,75.4
1782,76.45,1,Bullhead,46,smooth,330,0.1848,4,78.06,97.0,96.7,98.2,75.4
1783,110.12,1,Dorado,78,mixed,325,0.1848,5,78.69,97.0,96.7,98.2,75.5
1784,82.02,1,Tiger Trout,60,dart,328,0.1848,6,78.90,97.0,96.7,98.2,75.5
1785,53.93,1,Sunfish,30,mixed,330,0.1848,7,78.56,97.0,96.7,98.2,75.5
1786,95.98,1,Albacore,60,mixed,318,0.1847,8,78.52,97.0,96.7,98.2,75.5
1787,117.20,1,Pufferfish,80,floater,528,0.1847,9,78.64,97.0,96.7,98.2,75.6
1788,79.33,1,Walleye,45,smooth,340,0.1847,10,78.51,97.0,96.7,98.2,75.6
1789,60.39,1,Perch,35,dart,330,0.1847,11,78.26,97.0,96.7,98.2,75.6
1790,181.21,1,Lava Eel,90,mixed,723,0.1847,12,79.20,97.0,96.7,98.2,75.7
1791,79.55,1,Rainbow Trout,45,mixed,330,0.1847,13,79.47,97.0,96.7,98.2,75.7
1792,108.19,1,Catfish,75,mixed,355,0.1846,14,79.78,97.0,96.7,98.2,75.8
1793,50.99,1,Smallmouth Bass,28,mixed,328,0.1846,15,79.76,97.0,96.7,98.2,75.8
1794,40.05,1,Herring,25,dart,345,0.1846,16,79.63,97.0,96.7,98.2,75.8
1795,49.69,1,Smallmouth Bass,28,mixed,325,0.1846,17,79.64,97.0,96.7,98.2,75.8
1796,82.25,1,Ghostfish,50,mixed,325,0.1846,18,79.93,97.0,96.7,98.2,75.8
1797,44.72,1,Herring,25,dart,335,0.1846,19,79.54,97.0,96.7,98.2,75.8
1798,79.60,1,Salmon,50,mixed,328,0.1845,20,79.31,97.0,96.7,98.2,75.8
1799,78.94,1,Walleye,45,smooth,333,0.1845,21,79.56,97.0,96.7,98.2,75.8
1800,80.66,1,Tilapia,50,mixed,320,0.1845,22,79.04,97.0,96.7,98.2,75.8
1801,87.98,1,Blue Discus,60,dart,323,0.1845,23,79.41,97.0,96.7,98.2,75.8
1802,121.69,1,Blue Discus,60,dart,640,0.1845,24,80.01,97.0,96.7,98.2,75.8
1803,84.48,1,Ghostfish,50,mixed,325,0.1845,25,80.34,97.0,96.7,98.2,75.8
1804,59.84,1,Sea Cucumber,40,sinker,325,0.1844,26,79.97,97.0,96.7,98.2,75.8
1805,-4.85,0,Ice Pip,85,dart,524,0.1844,0,79.34,96.0,96.7,98.2,75.5
1806,53.19,1,Anchovy,30,dart,365,0.1844,1,79.05,96.0,96.7,98.2,75.5
1807,46.57,1,Herring,25,dart,350,0.1844,2,78.69,96.0,96.7,98.2,75.5
1808,31.74,1,Carp,15,mixed,325,0.1844,3,77.75,96.0,96.7,98.2,75.5
1809,60.90,1,Bream,35,smooth,328,0.1844,4,77.90,96.0,96.7,98.2,75.5
1810,51.07,1,Sardine,30,dart,335,0.1843,5,77.82,96.0,96.7,98.2,75.5
1811,48.15,1,Herring,25,dart,368,0.1843,6,77.75,96.0,96.7,98.2,75.5
1812,75.38,1,Rainbow Trout,45,mixed,393,0.1843,7,77.96,96.0,96.7,98.2,75.5
1813,77.58,1,Bullhead,46,smooth,328,0.1843,8,77.83,96.0,96.7,98.2,75.5
1814,116.01,1,Catfish,75,mixed,398,0.1843,9,78.16,96.0,96.7,98.2,75.6
1815,77.23,1,Goby,55,dart,325,0.1843,10,78.21,96.0,96.7,98.2,75.6
1816,50.16,1,Smallmouth Bass,28,mixed,330,0.1842,11,77.45,96.0,96.7,98.2,75.6
1817,86.55,1,Largemouth Bass,50,mixed,325,0.1842,12,77.78,96.0,96.7,98.2,75.6
1818,133.73,1,Squid,75,sinker,465,0.1842,13,77.74,96.0,96.7,98.2,75.7
1819,108.91,1,Tuna,70,smooth,315,0.1842,14,77.01,96.0,96.7,98.2,75.7
1820,82.98,1,Salmon,50,mixed,323,0.1842,15,77.19,96.0,96.7,98.3,75.7
1821,61.16,1,Red Snapper,40,mixed,328,0.1842,16,76.99,96.0,96.7,98.3,75.7
1822,82.47,1,Tilapia,50,mixed,318,0.1841,17,77.29,96.0,96.7,98.3,75.7
1823,62.32,1,Bream,35,smooth,343,0.1841,18,77.38,96.0,96.7,98.3,75.7
1824,119.86,1,Tuna,70,smooth,395,0.1841,19,77.68,96.0,96.7,98.3,75.7
1825,32.06,1,Carp,15,mixed,340,0.1841,20,76.86,96.0,96.7,98.3,75.7
1826,61.05,1,Sea Cucumber,40,sinker,333,0.1841,21,76.34,96.0,96.8,98.3,75.7
1827,81.81,1,Tilapia,50,mixed,325,0.1841,22,76.60,96.0,96.8,98.3,75.7
1828,77.66,1,Flounder,50,sinker,373,0.1840,23,76.56,96.0,96.8,98.3,75.7
1829,92.22,1,Slimejack,55,dart,325,0.1840,24,76.49,96.0,96.8,98.3,75.7
1830,52.11,1,Smallmouth Bass,28,mixed,328,0.1840,25,76.02,96.0,96.8,98.3,75.7
1831,71.04,1,Red Snapper,40,mixed,333,0.1840,26,75.68,96.0,96.8,98.3,75.7
